Company/Brand,HeadQuarter,Sector,What it does,Amount($),Funding Year
Khatabook,Bangalore,Fintech,It helps SMEs to maintain their accounts and ledger online.,1.0,2020
Smart Coin,,Fintech,Consumer lending startup,7000000.0,2020
ZunRoof,Gurgaon,Cleantech,"It specialises in solar rooftop design, installation, and management using technology",3000000.0,2020
Shop101,,Social e-commerce,Enables entrepreneurs to sell online,3900000.0,2020
OM Bhakti,Bangalore,FMCG,A puja cotton-wicks manufacturing startup,1.0,2020
Lal10,Uttar Pradesh,B2B,It helps Indian artisans and SMEs reach out to global retailers,1100000.0,2020
Anaxee Digital Runner,Indore,Tech,A tech-enabled ID verification and data collection startup,1.0,2020
CollegeKhabri,Bhopal,Edtech,Platform is an end-to-end college and career counselling platform for students,1.0,2020
Ola Electric,Bangalore,eMobility,Electric vehicle,1000000.0,2020
Multi Living,Mumbai,Real Estate,"It curates apartments from the homeowners, performs the quality check and offers the homes with built-in services to the potential tenants",6000000.0,2020
FamPay,Bangalore,Fintech,"It allows parents to send money to their kids below the age of 18, which they can spend securely under parent supervision.",4700000.0,2020
UnboxRobotics Labs,Bangalore,Automation tech,Automated flexible parcel sorting solutions for logistics providers,500000.0,2020
Karbon Card,Bangalore,Fintech,Specialisde corporate cards for startups,2000000.0,2020
Airmeet,Bangalore,Media & Networking,"A platform to host, discover, and attend fully remote events like conferences and professional meet-ups",3000000.0,2020
Innerchef,Gurgaon,Foodtech,Cloud kitchen platform,1000000.0,2020
Epigamia,Mumbai,FMCG,Flavoured and greek yoghurt brand,2558000.0,2020
StyleNook,Mumbai,Ecommerce,Marketplace for fashionable apparel,1.0,2020
Callido Learning,Mumbai,Edtech,Provides a structured educational approach to critical thinking and problem solving skills,1.0,2020
Soxytoes,Delhi,Ecommerce,Online store to buy various types of socks including funky and colorful socks,1.0,2020
F5,Delhi,E-market,Retail Aggregator,1.0,2020
Paper Boat,Bangalore,Food & Beverages,Ecommerce platform for beverages and snacks,4049500.0,2020
Strata,Bangalore,Proptech,Real estate investment platform,1500000.0,2020
Salesken,Bangalore,AI & Data science,Provides sales professionals with intelligence on various aspects of the sales pitch,8000000.0,2020
Arya,Noida,Agritech,Provides post-harvest services across the agricultural value chain,6000000.0,2020
Leap Finance,Bangalore,Fintech,Provides education loans to students based on the student’s future income,5500000.0,2020
Sleepy Owl,Delhi,Beverages,"It sells ready to drink cold brew coffees, brew boxes and packs.",1.0,2020
Tricog,Bangalore,Healthtech,Provides virtual cardiology services through its AI-powered healthcare platforms,10500000.0,2020
GogoBus,Delhi,Travel tech,Inter-City Mobility Startup,1.0,2020
Trell,Bangalore,Social e-commerce,Allows users to share their travel experiences,4000000.0,2020
Spaciya Consultants,Noida,Real Estate,Real estate consultancy firms,500000.0,2020
Bounce,Bangalore,Automotive and Rentals,Offers a variety of bikes and scooters that can be rented on a subscription basis,6500000.0,2020
Neeman,,Ecommerce,An eco-conscious footwear brand making comfortable shoes using Merino Wool,1000000.0,2020
Chqbook,Gurgaon,Fintech,"Marketplace for small business owners, offering them products around lending, credit cards etc",5000000.0,2020
SMEcorner,Mumbai,Fintech,Financial lending firm to SMEs,30000000.0,2020
Oda Class,Bangalore,Edtech,"It offers content and material via video, adopting a dual-teacher model with IIT and NIT alumni",1.0,2020
Spinny,Haryana,E-tail,Used car retailing platform,43700000.0,2020
goStops,Delhi,Accomodation,A premium chain of youth hostels catering to the millennials,1.0,2020
Umeed Housing,Haryana,Fintech,Housing finance company,23000000.0,2020
Vogo,Bangalore,Automotive,A scooter-sharing platform allowing users to rent a two-wheeler from specific designated pick up points,20000000.0,2020
Flick Stree,Mumbai,AI & Media,Artificial intelligence-based video publishing network,3000000.0,2020
Qure ai,Mumbai,Healthtech,Provides interpretations of radiology scans,16000000.0,2020
MinionLabs,Bangalore,Machine Learning,It leverages a Machine Learning-based approach to generate a comprehensive report on predictive analytics,1.0,2020
Josh Talks,Haryana,Media,Community of young individuals providing a platform to showcase their stories,1500000.0,2020
PhoneParLoan,Delhi,Fintech,Provides easy loans,1.0,2020
RailYatri,Noida,Travel,A complete Indian railways app,13800000.0,2020
AjnaLens,Thane,Deeptech,"It leverages technologies such as AR, VR & AI to offer hardware in areas such as education and defence",1500000.0,2020
Pepper,Mumbai,Content Marktplace,End to end content creation platform,306900.0,2020
Rupeek,Bangalore,Fintech,An asset backed online lending platform,30000000.0,2020
iMerit,Kolkata,IT,Turns information into data that is usable for machine learning processes,20000000.0,2020
BharatPe,Delhi,Fintech,Digital payments platform,75000000.0,2020
Invideo,,Visual Media,Video production and editing platform,2500000.0,2020
AvalonMeta,,Edtech,It combines higher education and competitive gaming,420000.0,2020
Near Store,Mumbai,Ecommerce,Enables a shop to create an online presence,300000.0,2020
ElecTorq,Delhi,Automobile,Electric vehicle startup,1.0,2020
Prayaan Capital,Chennai,Fintech,"NBFC that lends to micro, small, and medium-sized enterprises (MSMEs)",1200000.0,2020
Sanfe,Delhi,Hygiene,Women health care and wellness product,1100000.0,2020
Go Desi,Delhi,Foodtech,Provides traditional delicacies,627300.0,2020
Swiggy,Bangalore,Foodtech,Platform to order food online from restaurants and getting it delievered,113000000.0,2020
Whatfix,Bangalore,SaaS,"Digital adoption platform that helps companies provide intuitive onboarding, training and support",32000000.0,2020
Unacademy,Bangalore,Edtech,Platform that offers online education in India,110000000.0,2020
Zvesta,Gurgaon,Proptech,An online platform where users can search and buy properties listed by developers and brokers,5500000.0,2020
Dunzo,Bangalore,Logistics,India-based hyperlocal delivery startup,11000000.0,2020
Digit Insurance,Bangalore,Insurtech,General Insurance Company,340000.0,2020
Yolo,Gurgaon,Transport,Intercity transportation,600000.0,2020
SmartVizX,,VR & SaaS,It developed India’s first VR-based design communication and collaboration product Trezi,1397000.0,2020
MaxWholesale,Delhi,Ecommerce,B2B ecommerce platform for kirana stores,3000000.0,2020
Carbon Clean,,Cleantech,Develops affordable carbon capture technology,16000000.0,2020
Onsitego,,Sales & Services,It offers post-purchase services through a network of brand authorised service centres throughout the country,19000000.0,2020
Genius Corner,Noida,Edtech,Framework to enable personalised learning using artificial intelligence (AI) and machine learning (ML).,250000.0,2020
PlanetSpark,Gurgaon,Edtech,Provides neighbourhood learning zones where children learn and develop 'new-age' skills under one roof,448500.0,2020
CamCom,Bangalore,AI & Deep learning,AI automation platform for enterprise quality control,1.0,2020
Simsim,Bangalore,Social Commerce,It enables community opinion influencers to sell products to thousands of micro-communities in India,8000000.0,2020
Shuttl,Delhi,Transport,App based bus aggregator serice,7975700.0,2020
HooLiv,Delhi,Housing & Rentals,Student Co-living startup,1.0,2020
ClassMonitor,Indore,Edtech,The learning platform that blends curriculum-based activities for children,1.0,2020
Friyey,Pune,Co-working,Co working space startup,1.0,2020
Oga,Bangalore,Fitness,Provides interactive fitness experience to people across the world,330000.0,2020
Big Basket,Bangalore,Estore,Online grocery store,3500000.0,2020
CYFIRMA,Bangalore,SaaS,Offer cybersecurity services,1.0,2020
Innoviti,Bangalore,,Digital payments solutions company,5000000.0,2020
Paytm money,Bangalore,Fintech,Wealth Management,5600000.0,2020
Vedantu,Bangalore,Edtech,Onine learning platform,24000000.0,2020
Yap,Chennai,Fintech,Banking and payment products-focused API platform,1402000.0,2020
Clover,Bangalore,Agritech,Provides agricultural solution to farmers working in the greenhouse production of vegetables and fruits,5500000.0,2020
Nova Credit,,Fintech,Cross-border consumer credit startup,50000000.0,2020
CodingNinjas,Delhi,Edtech,Online learning platform,5200000.0,2020
Furlenco,Bangalore,Ecommerce,Furniture rental startup,2200000.0,2020
Brick&Bolt,Bangalore,,Operates in the residential construction space,1500000.0,2020
HempStreet,,Healthtech,Manufacturer of ayurvedic medicines based on cannabis,1000000.0,2020
MoEngage,Bangalore,Marketing,Customer analytics and cross-channel engagement platform,25000000.0,2020
Classplus,,Edtech,It allows coaching centres to take their brick-and-mortar setup online,2500000.0,2020
Chaayos,,Beverages,Provides customised range of tea,21500000.0,2020
PetPooja,Ahmedabad,SaaS,Restaurant management software provider,2000000.0,2020
Altor,,Tech,Makes helmets that are IoT and AI enabled,1.0,2020
Pepperfry,Mumbai,E-market,Online home furniture marketplace,40000000.0,2020
FirstCry,Pune,E-market,Baby products marketplace,296000000.0,2020
Byju,,Edtech,Provides online learning classes,200000000.0,2020
Waycool,Chennai,Agritech,Food development and distribution services,32000000.0,2020
WorkIndia,,HR tech,An online and mobile-based platform that connects companies with blue collar employees.,6000000.0,2020
Qyuki,Mumbai,Media,Multi-channel broadcast network,3500000.0,2020
Leap India,Coimbatore,Agritech,Agricultural warehousing and logistics company,30000000.0,2020
Picxy,Hyderabad,Media,Stock photo industry,250000.0,2020
Krimanshi,Jodhpur,Agritech,Sustainable system to feed animals by valorizing food residues and surplus into highly nutritious feeds,20000.0,2020
NEETprep,Delhi,Edtech,Provides crash course for NEET preparation,1.0,2020
Dot Pvt. Ltd,Gurgaon,Fintech,It provides digital transformation and commerce solutions to brick and mortar outlets,8000000.0,2020
Kuku FM,Mumbai,Media,A podcast platform,5500000.0,2020
SuperMoney,Mumbai,Fintech,Provides financial tools for effective business making,1000000.0,2020
Rebel Foods,,Food tech,It runs internet kitchen,4900000.0,2020
AlphaVector,Bangalore,E tailor,It sells modern age bicycles named FROG,1.0,2020
Fox Capital,Jaipur,Fintech,Digital lending startup,2500000.0,2020
Tribe Theory,Bangalore,Accomodation,An entrepreneur-focused hostel chain present in multiple locations across the world.,3500000.0,2020
Fleetx,,SaaS,Fleet management and predictive analytics platform,1402400.0,2020
Embibe,Mumbai,Edtech,It provides AI-based data analytics to personalise learning outcomes,12618300.0,2020
Entri,Kochi,Edtech,It is a app that provides different types of learning content in local languages,1400000.0,2020
Oye! Rickshaw,,E-mobility,App-based electric rickshaw hailing service,10000000.0,2020
Seal Professional,Bangalore,Edtech,Trains students in managemnt and leadership skills and also helps in placement,1.0,2020
Sprinng Foods,Mumbai,Food,Provides Gluten-free food,1.0,2020
1MG,Gurgaon,Healthtech,Online pharmacy,9900000.0,2020
Aagey,Bangalore,Fintech,Provides financial assistance to MSMEs,1.0,2020
Doubtnut,Gurgaon,Edtech,Multi-lingual digital solutions platform for students,15000000.0,2020
AdonMo,Bangalore,Ad-tech,It is an online and outdoor advertising company,3000000.0,2020
RACEnergy,,E-mobility,It builds electric vehicles and supporting infrastructure,1.0,2020
BharatPe,Delhi,Fintech,Digital payments platform,100000000.0,2020
Kisan Network,Gurgaon,Agritech,Integrated supply chain for farmers to sell their produce directly to buyers,3000000.0,2020
Vogo,Bangalore,Automotive,A scooter-sharing platform allowing users to rent a two-wheeler from specific designated pick up points,35000000.0,2020
Yolo,Gurgaon,Transport,Intercity transportation startup,600000.0,2020
Unotech,Mumbai,SaaS,It develops fully-customisable open source software,2000000.0,2020
Zetwerk,Bangalore,Marketplace,B2B marketplace that connects manufacturing companies for industrial equipements,2200000.0,2020
CureSkin,Bangalore,Healthtech,Provides a treatment solution for skincare and hair fall issues with an artificial intelligence-enabled solution,500000.0,2020
WizKlub,Bangalore,Edtech,Helps students solve problems at complex level,982530.0,2020
Interviewbit,Pune,Edtech,Platform that provides coding and interview preparation course by industry professionals from tech companies,200000000.0,2020
MoneyTap,,Fintech,App-based consumer credit line that gives customers access to credit on tap.,70185200.0,2020
Uniplatform Tech,Delhi,SaaS,Runs real estate SaaS platform MultiplyMyLeads.com.,1.0,2020
INdwealth,Gurgaon,Fintech,An Artificial Intelligence and Machine learning based wealth management platform,12000000.0,2020
Bizongo,Mumbai,Marketplace,A B2B marketplace for packaging materials,30000000.0,2020
AppsFlyer,Bangalore,SaaS,Mobile marketing analytics and attribution platform,210000000.0,2020
Digit Insurance,Bangalore,Insurtech,General Insurance Company,84000000.0,2020
Livspace,Bangalore,Interior Design,It offers end-to-end home design experience for homeowners and home designers,60000000.0,2020
GetVantage,Mumbai,Fintech,Revenue based finance provider,1.0,2020
Konfinity,Noida,Edtech,Provides online coding courses,1.0,2020
Pine Labs,Noida,Fintech,Retail payment and hardware company,1.0,2020
Instoried,Delhi,SaaS,Augmented writing platform which improves customer interest and engagement.,1.0,2020
Nupay,Haryana,Neo-banking,"Integrated platform for Receivables and Payables automation, Electronic Invoicing, Reconciliations and Bank payouts",1.0,2020
LogiNext,,Transport Automation,"It helps logistics companies to improve internal operations, optimise delivery networks and provide customer service",39000000.0,2020
Samosa Singh,Bangalore,Food,Offers hygienic Indian Snacks,2700000.0,2020
Crysta,Delhi,Healthtech,Offers diagnostic and screening services with regular counselling and clinical data management,1403400.0,2020
Eupheus Learning,Delhi,Edtech,"Provides technology-led, subscription-based learning solutions to schools",4300000.0,2020
Bounce,Bangalore,Automotive and Rentals,Offers a variety of bikes and scooters that can be rented on a subscription basis,105000000.0,2020
Park+,,Techonology,It is engaged in bringing digitization in parking,11000000.0,2020
Goodmylk,Bangalore,Dairy,Provides Vegan dairy products,400000.0,2020
SmartKarrot,,SaaS,It tracks customers’ real-time digital behaviour,1000000.0,2020
Skylo,,IoT,Provides affordable and ever present network that connects machines or sensors,103000000.0,2020
Tea Trunk,Goa,Beverage,Global premium tea brand,220000.0,2020
Zoomcar,Bangalore,Transport & Rentals,A car rental service platform,30000000.0,2020
Mera Cashier,Noida,Fintech,App meant for small and micro businessmen to manage their transactions digitally,250000.0,2020
Samya AI,,SaaS,Revenue growth AI startup in the consumer packed goods (CPG) space,6000000.0,2020
Kristal AI,,AI,Provides Algorithm-based financial services,6000000.0,2020
Invento Robotics,,AI Robotics,Known for Mitra Series of Robots,281300.0,2020
Zimyo,Gurgaon,HR tech,Automates everyday HR processes with integrated solutions,1.0,2020
Sabse Sasta Dukaan,Kolkata,Pharmaceutical,Online pharmacy dealing in medicines,1.0,2020
Fitphilia,Mumbai,Healthtech,Provides IoT-enabled treadmill,1.0,2020
Medicus,Mumbai,Healthtech,AI-based platform that explains and interprets blood tests and medical reports,12700.0,2020
Monech,Mumbai,Fintech,Automated platform which will help users to take their financial decisions,12700.0,2020
Teach Us,,Edtech,Educational portal which enables the students to access information related to education at one common platform,12700.0,2020
Dealberg,Bangalore,B2B marketplace,Deals in office supplies,1.0,2020
Phenom People,,HR tech,It redefines the means to search for a job and recruit top talent,30000000.0,2020
Extra Edge,Pune,Edtech,Admission Marketing Automation software for the education industry,700000.0,2020
Capital Quotient,Bangalore,Fintech,Investment advisor,600000.0,2020
Karfa,Delhi,Ecommerce,It sells products crafted by artisans,25000.0,2020
Gamerji,,Gaming,Esports tournament platform,400000.0,2020
Bounce,Bangalore,Automotive and Rentals,Offers a variety of bikes and scooters that can be rented on a subscription basis,97500000.0,2020
Zinier,Bangalore,Automation,Provides intelligent field service automation,90000000.0,2020
ProEves,Delhi,Preschool Daycare,"Provides tech-enabled, end-to-end childcare support solutions for corporate and retail consumers",507000.0,2020
Toddle,Bangalore,,Collaboration and productivity platform for teachers across the world,1.0,2020
Aesthetic Nutrition,,Food diet,Markets and sells chewable dietary supplements,1.0,2020
Capital Float,Bangalore,Fintech,Digital lending,15000000.0,2020
Ninjacart,Bangalore,B2B Agritech,Online grocery delivery platform,10000000.0,2020
TechnifyBiz,,B2B Agritech,Online marketplace for non-perishable food items,2000000.0,2020
Wysh,Hyderabad,E-connect,Celebrity engagement and wishing platform,2000000.0,2020
Keito,Pune,AI,Enterprise productivity startup,160000.0,2020
Klub,,Fintech,Provides growth financing to high-affinity brands,2000000.0,2020
Aadhar,Mumbai,Ecommerce,Ayurveda wellness and lifestyle consumer brand,1.0,2020
IncubateHub,Bangalore,Tech hub,Provides platform for Corporates to connect establish brand presence among innovation community,1.0,2020
Rage Coffee,Delhi,FMCG,Provides effective Instant Coffee Infused with Natural Brain Vitamins & Plant Based Cognitive Enhancers,1.0,2020
Skilancer,Noida,Technology,Solar module cleaning system [MCS] providers,1.0,2020
Harappa Education,Delhi,Edtech,Provides online courses on foundational skills,1.0,2020
Rheo,,Entertainment,Online e-sports streaming and community platform,2000000.0,2020
Axio Biosolutions,Bangalore,Medtech,Medical device manufacturer,5200000.0,2020
Techbooze,,Consultancy,"Business Development, Consulting and Funding facilitator for Startups Enterprise",15000000.0,2020
PayMart,Chandigarh,Fintech,Provides cardless cash withdrawals through small merchants shops,1.0,2020
Testbook,,Edtech,Helps students prepare online for competitive exams,8400000.0,2020
FabAlley,Noida,Ecommerce,Online fashion store,1100000.0,2020
HaikuJAM,,,Creative writing mobile platform,3400000.0,2020
Mamaearth,,Ecommerce,Online baby and mother care brand,18300000.0,2020
Rentomojo,,Rental,"Furniture, electronics, and appliance-centric consumer leasing platform",2000000.0,2020
Zomato,,Foodtech,Online food delivery and restaurant discovery platform,150000000.0,2020
Byju,,Edtech,Provides online learning classes,200000000.0,2020
Generico,Mumbai,Pharmacy,Generic medicine focussed retail chain,1400000.0,2020
HighRadius,Hyderabad,SaaS,"An AI-based platform, to automate accounts receivables and treasury processes.",125000000.0,2020
Chai Kings,Chennai,Beverage,It offers a range of tea in various flavour,1000000.0,2020
Rivigo,Gurgaon,Logistics,"It offers delivery services across India to retail, e-commerce, pharmaceutical, automobile and FMCG companies",3400000.0,2020
BuildPan,Indore,SaaS,"It helps developers to test, integrate and deploy apps",1.0,2020
Shiksha,,Edtech,It makes college selection easy for students looking to pursue UG and PG courses in India and abroad,181000.0,2020
Super Surfaces,Hyderabad,Deisgning,A design solution based company,500000.0,2020
Quicko,Ahmedabad,Taxation,Online tax planning and filing platform,280000.0,2020
Satin Creditcare,Gurgaon,Fintech,A micro finance company,15000000.0,2020
XpressBees,,Logistics,Provides end to end supply chain solutions,10000000.0,2020
FarmERP,Pune,Agritech,Smart agriculture management ERP software platform,1.0,2020
Wealth Bucket,,Fintech,An online platform for mutual fund investments,3000000.0,2020
GoMechanic,Delhi,Automobile Technology,Find automobile repair and maintenance service providers,14700000.0,2020
Fashor,Chennai,Fashion,Women’s fashion and apparel,1000000.0,2020
Leverage Edu,Delhi,Edtech,AI enabled marketplace that provides career guidance,1500000.0,2020
EpiFi,,Fintech,It offers customers with a single interface for all their financial and banking mandates,13200000.0,2020
Purplle,Mumbai,Cosmetics,Online makeup and beauty products retailer,8000000.0,2020
Shuttl,Delhi,Transport,App based bus aggregator serice,8043000.0,2020
Pando,Chennai,Logitech,Networked logistics management software,9000000.0,2020
